chrom	start	end	gene	bp_overlap_v4.2.1	percent_overlap_v4.2.1	bp_flanking_plus_segdups_overlap_hifiasm	percent_flanking_plus_segdups_overlap_hifiasm	flanking_breaks_in_dip_bed
17	3413796	3461289	TRPV3	44616	0.939422652	87493	1	0
17	3468738	3500392	TRPV1	29697	0.93817527	71654	1	0
17	3539762	3564836	CTNS	23577	0.940296722	65074	1	0
17	3575493	3599698	P2RX5	18391	0.759801694	64205	1	0
17	3799886	3819794	P2RX1	18734	0.941028732	59908	1	0
17	3827169	3867736	ATP2A3	38127	0.93985259	80567	1	0
17	4534197	4545589	ALOX15	11161	0.979722612	51392	1	0
17	4710391	4726729	PLD2	14717	0.90078345	56338	1	0
17	4801069	4806369	CHRNE	5196	0.980377358	45300	1	0
17	4835592	4838325	GP1BA	2120	0.775704354	42733	1	0
17	4848947	4852356	PFN1	3177	0.931944852	43409	1	0
17	4851387	4860426	ENO3	8053	0.890917137	49039	1	0
17	4935895	4955304	SLC52A1	18375	0.946725746	59409	1	0
17	5019733	5078329	USP6	56504	0.964297904	98596	1	0
17	5185558	5289129	RABEP1	99736	0.962972261	143571	1	0
17	5402747	5522744	NLRP1	117742	0.981207864	159997	1	0
17	6297013	6338519	AIPL1	40719	0.981038886	80992	0.993693716	1
17	6354584	6459814	PITPNM3	102211	0.971310463	144716	0.996460786	1
17	6899384	6914055	ALOX12	13901	0.947515507	54671	1	0
17	7093209	7123021	DLG4	28755	0.964544479	69812	1	0
17	7120444	7128592	ACADVL	7664	0.94059892	48148	1	0
17	7128660	7137864	DVL2	9072	0.985658409	49204	1	0
17	7184986	7191576	SLC2A4	6371	0.96676783	46590	1	0
17	7191571	7197934	YBX2	6051	0.950966525	46363	1	0
17	7308193	7323179	NLGN2	14667	0.978713466	54986	1	0
17	7348380	7361026	CHRNB1	12162	0.961727028	52646	1	0
17	7486847	7496107	MPDU1	9037	0.975917927	49260	1	0
17	7517382	7536700	SHBG	17867	0.924888705	59318	1	0
17	7565097	7590856	TP53	24838	0.964245506	65759	1	0
17	7589389	7606820	WRAP53	16911	0.970168091	57431	1	0
17	7788124	7816078	CHD3	27749	0.992666524	67954	1	0
17	7905912	7923657	GUCY2D	17529	0.987827557	57745	1	0
17	7975954	7991021	ALOX12B	15067	1	55067	1	0
17	7999218	8022365	ALOXE3	0	0	63147	1	0
17	8023908	8027410	HES7	2027	0.578812107	43502	1	0
17	8043790	8059824	PER1	15670	0.977298241	56034	1	0
17	8130191	8151362	CTC1	20487	0.967691654	61171	1	0
17	8191815	8193410	RANGRF	1595	1	41595	1	0
17	8280838	8286531	RPL26	5693	1	45693	1	0
17	8782233	8869029	PIK3R5	83467	0.961645698	126796	1	0
17	9813926	10101868	GAS7	278230	0.966270985	327942	1	0
17	10424465	10453274	MYH2	28485	0.988753515	68809	1	0
17	10531843	10560626	MYH3	27884	0.968766286	68783	1	0
17	10583654	10601692	SCO1	17731	0.982980375	58038	1	0
17	11501748	11873065	DNAH9	359945	0.969373877	411317	1	0
17	11924141	12047147	MAP2K4	121194	0.985269011	163006	1	0
17	12569207	12672266	MYOCD	100514	0.975305408	143059	1	0
17	12895708	12921504	ELAC2	25416	0.985269034	65796	1	0
17	13972813	14111994	COX10	136863	0.983345428	179181	1	0
17	15133095	15168643	PMP22	35042	0.985765725	75548	1	0
17	15902694	15948329	TTC19	44383	0.972564917	85635	1	0
17	15932471	16121499	NCOR1	177215	0.937506613	229028	1	0
17	16120505	16252115	PIGL	121709	0.924770154	176419	1	0
17	16832849	16875432	TNFRSF13B	41583	0.97651645	82583	1	0
17	17115526	17140502	FLCN	23628	0.946028187	64976	1	0
17	17584787	17714767	RAI1	126673	0.974557624	169980	1	0
17	17713713	17740325	SREBF1	25456	0.95656095	66612	1	0
17	17880723	17942523	ATPAF2	44597	0.721634304	101800	1	0
17	18012020	18083116	MYO15A	69486	0.977354563	111096	1	0
17	18128901	18148189	LLGL1	18911	0.980454168	59288	1	0
17	18231187	18266856	SHMT1	32494	0.910987132	76413	1	0
17	19240867	19281495	B9D1	40092	0.986807128	80628	1	0
17	19286755	19290553	MFAP4	3696	0.97314376	43798	1	0
17	19398698	19482347	SLC47A1	78768	0.941649033	123649	1	0
17	19551449	19580911	ALDH3A2	29435	0.999083565	69462	1	0
17	19581601	19622292	SLC47A2	39939	0.981519255	80691	1	0
17	19807615	19881656	AKAP10	70413	0.951000122	117269	1	0
17	19912657	20222339	SPECC1	302309	0.976191706	571565	1	0
17	21187984	21218552	MAP2K3	7792	0.254907092	39797	0.5639525	0
17	26083792	26127525	NOS2	43252	0.989001441	88477	1	0
17	26721661	26734215	SLC46A1	12554	1	52554	1	0
17	26800311	26824799	SLC13A2	24129	0.985339758	61384	0.951867014	1
17	26833261	26865914	FOXN1	27787	0.850978471	72653	1	0
17	26873725	26879686	UNC119	5940	0.996477101	45961	1	0
17	26941458	26972472	KIAA0100	30656	0.988456826	71014	1	0
17	27052915	27070473	NEK8	16825	0.958252648	57558	1	0
17	27281919	27333458	SEZ6	50546	0.980733037	91539	1	0
17	27573881	27581512	CRYBA1	7631	1	47631	1	0
17	27900487	27921072	GIT1	20357	0.988923974	60585	1	0
17	28256218	28435470	EFCAB5	167696	0.9355321	219252	1	0
17	28521337	28563020	SLC6A4	40579	0.973514382	81683	1	0
17	28575218	28619074	BLMH	43517	0.992270157	83856	1	0
17	29295803	29326929	RNF135	28521	0.91630791	84927	1	0
17	29421945	29709134	NF1	259167	0.902426625	327189	1	0
17	29599031	29624557	OMG	25067	0.982018334	65526	1	0
17	30264037	30328064	SUZ12	50677	0.791494213	187781	1	0
17	30813637	30818274	CDK5R1	4637	1	44637	1	0
17	32582304	32584222	CCL2	1918	1	41918	1	0
17	32612687	32615353	CCL11	2666	1	42666	1	0
17	33307513	33332083	LIG3	23880	0.971916972	64570	1	0
17	33426811	33448541	RAD51D	21353	0.982650713	61730	1	0
17	33570055	33600674	SLFN5	30127	0.983931546	70619	1	0
17	33901814	33905882	PEX12	4068	1	44068	1	0
17	34071530	34079897	GAS2L2	8316	0.993904625	48367	1	0
17	34136459	34191619	TAF15	53334	0.966896302	95160	1	0
17	34198495	34207797	CCL5	8792	0.945173081	49302	1	0
17	34415602	34417515	CCL3	1913	1	41913	1	0
17	34538310	34540280	CCL4L1	0	0	31416	0.158375512	0
17	34623842	34625731	CCL3L1	0	0	31416	0.158375512	0
17	35294084	35301917	LHX1	7605	0.970892378	47833	1	0
17	35441923	35766909	ACACA	308519	0.949330125	364986	1	0
17	36046435	36105237	HNF1B	58093	0.987942587	98802	1	0
17	36481413	36499730	GPR179	18317	1	144718	0.473717978	0
17	36861795	36886056	MLLT6	23988	0.988747372	64261	1	0
17	37026112	37078023	LASP1	50880	0.980139084	91911	1	0
17	37617764	37721160	CDK12	94008	0.909203451	143396	1	0
17	37820440	37822808	TCAP	2368	1	42368	1	0
17	37824234	37826728	PNMT	2494	1	42494	1	0
17	37844167	37886679	ERBB2	41196	0.969044035	82512	1	0
17	37921198	38020441	IKZF3	95062	0.957871084	139243	1	0
17	38024417	38034149	ZPBP2	9597	0.986128237	49732	1	0
17	38214543	38250120	THRA	33536	0.942631475	75577	1	0
17	38443885	38459171	CDC6	14598	0.954991495	55286	1	0
17	38465444	38513094	RARA	46980	0.98593914	87650	1	0
17	38544768	38574202	TOP2A	28138	0.955969287	69434	1	0
17	38710021	38721724	CCR7	11703	1	51703	1	0
17	38781214	38804760	SMARCE1	23443	0.995625584	63546	1	0
17	38974369	38978847	KRT10	4153	0.927422957	44478	1	0
17	38975358	38992522	TMEM99	17107	0.996679096	57164	1	0
17	39017555	39023462	KRT12	5907	1	45907	1	0
17	39196811	39197713	KRTAP1-1	350	0.388026608	40902	1	0
17	39577005	39580775	KRT37	3770	1	43770	1	0
17	39592698	39597173	KRT38	4373	0.977206704	44475	1	0
17	39657233	39661957	KRT13	4724	1	44724	1	0
17	39722096	39728310	KRT9	6021	0.968941101	31330	0.677933094	1
17	39738531	39743173	KRT14	4436	0.955622576	54138	0.78435861	1
17	39766030	39772151	KRT16	6121	1	46121	1	0
17	39775689	39781094	KRT17	5384	0.996114709	45405	1	0
17	39775692	39943183	JUP	159288	0.951024234	207491	1	0
17	39968932	39979465	FKBP10	10225	0.970758568	50533	1	0
17	39991937	40004636	KLHL10	11625	0.915426412	52699	1	0
17	40023161	40086795	ACLY	60852	0.956281233	103606	0.999729818	1
17	40265126	40273376	KAT2A	7893	0.956727273	48250	1	0
17	40336078	40337470	HCRT	1392	1	41392	1	0
17	40351186	40428725	STAT5B	75414	0.972594436	117539	1	0
17	40465342	40540586	STAT3	71527	0.950600712	115244	1	0
17	40554470	40575535	PTRF	20220	0.959886067	61065	1	0
17	40688190	40696467	NAGLU	8221	0.993234264	48277	1	0
17	40724333	40729849	PSMC3IP	5414	0.981508339	45816	1	0
17	40932696	40948954	WNK4	16054	0.987452331	56258	1	0
17	41052814	41065386	G6PC	12271	0.976057906	52572	1	0
17	41196312	41277500	BRCA1	76091	0.937219786	122416	1	0
17	41605212	41656988	ETV4	48587	0.938407756	91776	1	0
17	41831099	41836156	SOST	5057	1	45057	1	0
17	42030106	42081837	PYY	48004	0.927954225	91731	1	0
17	42081914	42086431	NAGS	4517	1	44517	1	0
17	42148103	42153709	G6PC3	4953	0.88351766	45606	1	0
17	42325753	42345509	SLC4A1	18577	0.940321928	61179	1	0
17	42396993	42402238	SLC25A39	5245	1	45245	1	0
17	42422614	42430470	GRN	7736	0.984725051	47856	1	0
17	42449548	42466873	ITGA2B	16090	0.928715729	57325	1	0
17	42472652	42580798	GPATCH8	102994	0.952360698	148146	1	0
17	42927311	42977030	EFTUD2	49185	0.989259639	89719	1	0
17	42976510	42982758	CCDC103	6248	1	46248	1	0
17	42982376	42994305	GFAP	11713	0.981892866	51929	1	0
17	43340488	43394414	MAP3K14	51649	0.95777547	93926	1	0
17	43513266	43568115	PLEKHM1	50964	0.929169174	90311	0.507895891	0
17	43699267	43913194	CRHR1	199897	0.934416881	242053	0.922915316	1
17	43971748	44105700	MAPT	122961	0.91794822	173952	1	0
17	44107282	44302733	KANSL1	96546	0.493965239	125487	0.517583152	1
17	44839872	44910520	WNT3	68187	0.965165327	110648	1	0
17	45000483	45105003	GOSR2	101033	0.966637964	161321	1	0
17	45331212	45421658	ITGB3	88916	0.983083829	130446	1	0
17	45331263	45421658	ITGB3	88865	0.983074285	130395	1	0
17	45810610	45823485	TBX21	12610	0.979417476	52875	1	0
17	46018872	46025654	PNPO	6605	0.973901504	46782	1	0
17	46125691	46138849	NFE2L1	12891	0.979708162	53158	1	0
17	46605888	46608359	HOXB1	2471	1	42471	1	0
17	46671639	46682354	HOXB6	10715	1	50715	1	0
17	46688739	46692478	HOXB8	3336	0.89221717	43739	1	0
17	46802125	46806540	HOXB13	4415	1	44415	1	0
17	47035916	47045958	GIP	6981	0.695180243	50042	1	0
17	47209822	47247351	B4GALNT2	35380	0.942737616	77529	1	0
17	47481414	47492246	PHB	10494	0.96879616	50832	1	0
17	47676246	47755596	SPOP	77250	0.973534972	119350	1	0
17	47865917	47906458	KAT7	39488	0.974026294	80541	1	0
17	48067369	48072588	DLX3	5219	1	45219	1	0
17	48133332	48167845	ITGA3	32612	0.944919306	74513	1	0
17	48241575	48253292	SGCA	11717	1	51717	1	0
17	48260650	48278993	COL1A1	18123	0.988006324	58343	1	0
17	48423453	48440499	XYLT2	15448	0.906253667	57046	1	0
17	48450581	48458844	EME1	8263	1	48263	1	0
17	48638429	48704835	CACNA1G	65093	0.98022769	106406	1	0
17	48712138	48769613	ABCC3	54738	0.952379295	97475	1	0
17	49230897	49239789	NME1	8684	0.976608187	48892	1	0
17	53342373	53402426	HLF	59227	0.986245483	100053	1	0
17	54671060	54672951	NOG	1788	0.945531465	41891	1	0
17	54911460	54946036	DGKE	34145	0.987534706	74576	1	0
17	55333212	55762046	MSI2	418610	0.976158607	468834	1	0
17	56282803	56296966	MKS1	14026	0.990326908	54163	1	0
17	56429861	56494956	RNF43	64471	0.99041401	105095	1	0
17	56634039	56769416	TEX14	130075	0.960835297	175377	1	0
17	56769934	56811703	RAD51C	39365	0.942445354	81769	1	0
17	57059999	57184282	TRIM37	119204	0.95913359	120733	0.734908664	1
17	57697219	57773671	CLTC	74798	0.97836551	143430	1	0
17	58227297	58248260	CA4	19748	0.942040738	91288	1	0
17	58677544	58741849	PPM1D	63116	0.981509991	104305	1	0
17	59477257	59486827	TBX2	9237	0.965203762	49570	1	0
17	59529765	59562471	TBX4	32326	0.988381337	72706	1	0
17	59758627	59940882	BRIP1	178543	0.979632932	222255	1	0
17	60019966	60142643	MED13	119423	0.973475061	162677	1	0
17	60704762	60770958	MRC2	64461	0.973789957	106196	1	0
17	61554422	61599205	ACE	42548	0.950092669	84783	1	0
17	61562184	61599209	ACE	34918	0.943092505	77025	1	0
17	61678231	61685725	TACO1	7219	0.963303977	47494	1	0
17	61780192	61819330	STRADA	37257	0.951939292	79138	1	0
17	61957578	61959295	GH2	1603	0.933605125	64199	1	0
17	61972275	61974021	CSH1	1746	1	62789	1	0
17	61994560	61996179	GH1	1619	1	53348	1	0
17	62006100	62009714	CD79B	3614	1	52056	1	0
17	62015914	62050278	SCN4A	33614	0.978174834	92620	1	0
17	62473902	62493154	POLG2	16932	0.87949304	52394	0.884257071	1
17	62495734	62504317	DDX5	8481	0.988116043	48583	1	0
17	63133549	63223821	RGS9	88631	0.981821606	130272	1	0
17	63524681	63557765	AXIN2	32381	0.978751058	73084	1	0
17	64208151	64252643	APOH	42496	0.955138002	84492	1	0
17	64298754	64806861	PRKCA	494691	0.973596113	548107	1	0
17	64961026	65029514	CACNG4	66349	0.968768251	108488	1	0
17	66255323	66418872	ARSG	157595	0.963595008	229371	1	0
17	66507921	66547460	PRKAR1A	38851	0.982599459	79539	1	0
17	66531254	66597530	FAM20A	63145	0.952758163	106276	1	0
17	68164814	68176189	KCNJ2	11042	0.970725275	51375	1	0
17	70117161	70122561	SOX9	5400	1	45400	1	0
17	71189129	71204646	COG1	15015	0.967648386	55517	1	0
17	72199721	72206794	RPL38	6816	0.96366464	47073	1	0
17	72270386	72311023	DNAI2	38789	0.954524202	80637	1	0
17	72744791	72765492	SLC9A3R1	19728	0.95299744	60701	1	0
17	72912176	72919351	USH1G	7142	0.995400697	47175	1	0
17	73269073	73285591	SLC25A19	15382	0.931226541	56518	1	0
17	73512141	73520820	TSEN54	8577	0.988247494	48679	1	0
17	73717408	73753899	ITGB4	35042	0.960291579	77858	1	0
17	73747675	73761792	GALK1	14015	0.992774669	54117	1	0
17	73772515	73781974	H3F3B	9137	0.965958347	49459	1	0
17	73823306	73840798	UNC13D	16339	0.934084153	57492	1	0
17	73937588	73975515	ACOX1	34412	0.907321961	77927	1	0
17	74132414	74137380	FOXJ1	4966	1	44966	1	0
17	74449433	74466199	AANAT	16319	0.9733389	56766	1	0
17	74466973	74497872	RHBDF2	29581	0.957344898	70899	1	0
17	74523668	74549660	PRCD	24727	0.951331179	65992	1	0
17	74559792	74583038	ST6GALNAC2	21634	0.930654736	63246	1	0
17	74620843	74639920	ST6GALNAC1	18191	0.953556639	59077	1	0
17	74730197	74733456	SRSF2	3259	1	43259	1	0
17	74864538	74946475	MGAT5B	79947	0.975713048	121937	1	0
17	76106539	76128488	TMC6	19752	0.899904324	61949	1	0
17	76126851	76139049	TMC8	11961	0.980570585	52198	1	0
17	76352864	76356158	SOCS3	3284	0.996964177	43294	1	0
17	76987799	77005949	CANT1	15736	0.866997245	58150	1	0
17	77751931	77761782	CBX2	9851	1	49851	1	0
17	77806955	77813228	CBX4	5990	0.954886019	46273	1	0
17	78010435	78074412	CCDC40	60072	0.93896244	103977	1	0
17	78075355	78093678	GAA	17129	0.934835998	58323	1	0
17	78143791	78183130	CARD14	36728	0.933628206	79339	1	0
17	78180515	78194722	SGSH	13742	0.967269656	54207	1	0
17	78234665	78372586	RNF213	112915	0.81869331	177921	1	0
17	78518619	78940171	RPTOR	384577	0.912288401	461552	1	0
17	79476997	79490873	ACTG1	13632	0.982415682	53876	1	0
17	79495422	79504156	FSCN2	5293	0.606022441	48734	1	0
17	79617489	79630142	PDE6G	11695	0.92428673	53064	1	0
17	79633394	79640934	CCDC137	7431	0.985543767	47540	1	0
17	79762008	79771889	GCGR	0	0	32840	0.658366913	1
17	79825597	79829282	ARHGDIA	3501	0.950067843	43685	1	0
17	79890260	79900288	PYCR1	10005	0.997706422	50028	1	0
17	79934683	79975282	ASPSCR1	37842	0.932091923	80599	1	0
17	80008567	80015346	GPS1	6779	1	46779	1	0
17	80036214	80056208	FASN	19081	0.954336301	59994	1	0
17	80186273	80219005	SLC16A3	31466	0.961322253	72732	1	0
17	80196899	80231607	CSNK1D	33078	0.953036764	74708	1	0
17	80572438	80606429	WDR45B	30978	0.911358889	73991	1	0
17	80693451	80709073	FN3K	14952	0.957111765	55622	1	0
17	80787311	80798454	ZNF750	11041	0.990846271	51143	1	0
18	657604	673578	TYMS	14027	0.878114436	55974	1	0
18	2655737	2805015	SMCHD1	145711	0.976104985	189278	1	0
18	2916992	3013313	LPIN2	93155	0.96713074	136321	1	0
18	3066805	3220106	MYOM1	138118	0.90095955	193295	0.99996896	1
18	3411606	3458409	TGIF1	44530	0.951434737	86803	1	0
18	6941743	7117813	LAMA1	170794	0.970034645	216070	1	0
18	9102628	9134343	NDUFV2	31129	0.981522939	71715	1	0
18	10454625	10489945	APCDD1	34551	0.978227633	75320	1	0
18	11688955	11885684	GNAL	189459	0.963045611	236729	1	0
18	12328943	12377313	AFG3L2	45933	0.949617532	88370	1	0
18	13882043	13915706	MC2R	32306	0.959688679	73663	1	0
18	18526867	18691812	ROCK1	161611	0.979787202	200914	0.980331308	1
18	19284918	19450918	MIB1	162858	0.981072289	206000	1	0
18	19749404	19782491	GATA6	32681	0.98772932	73087	1	0
18	20378224	20606451	RBBP8	223298	0.978403081	268227	1	0
18	21086148	21166862	NPC1	78102	0.967638824	120714	1	0
18	21269407	21535030	LAMA3	261537	0.984617296	305623	1	0
18	22641890	22932154	ZNF521	285358	0.983098145	330264	1	0
18	23596578	23671181	SS18	73427	0.984236559	114603	1	0
18	24432002	24445782	AQP4	13673	0.992235123	53780	1	0
18	28569974	28622781	DSC3	52211	0.988713618	92807	1	0
18	28645940	28682378	DSC2	36308	0.996432296	76438	1	0
18	28898052	28936992	DSG1	38523	0.989291217	78940	1	0
18	28956740	28994875	DSG4	37822	0.991792317	78135	1	0
18	29027758	29058665	DSG3	30650	0.991684732	70907	1	0
18	29078006	29128971	DSG2	50602	0.992877465	90965	1	0
18	29171689	29178974	TTR	7285	1	47285	1	0
18	29202210	29265799	B4GALT6	62798	0.987560742	103589	1	0
18	31158579	31331156	ASXL3	171648	0.994616896	212577	1	0
18	32073254	32471808	DTNA	391284	0.981759059	438554	1	0
18	33709407	33757909	ELP2	46983	0.968681704	88502	1	0
18	33767482	33852120	MOCOS	83178	0.982750065	124638	1	0
18	42260138	42648475	SETBP1	382685	0.985445631	428337	1	0
18	43304092	43332485	SLC14A1	28224	0.994047829	68393	1	0
18	43427574	43547240	EPG5	118454	0.98987181	159666	1	0
18	43563502	43652238	PSTPIP2	87444	0.985439957	128736	1	0
18	44056935	44236996	LOXHD1	177743	0.987126585	220061	1	0
18	44259081	44339220	ST8SIA5	77846	0.971387215	120139	1	0
18	44497455	44627658	KATNAL2	110617	0.849573359	150481	0.884126602	1
18	44554573	44556449	TCEB3C	0	0	22154	0.529038113	1
18	44661027	44702652	IER3IP1	40169	0.965021021	81625	1	0
18	44681413	44702745	IER3IP1	20610	0.966154135	61332	1	0
18	45357922	45457515	SMAD2	97222	0.976193106	139593	1	0
18	46446223	46477081	SMAD7	30366	0.984055998	70858	1	0
18	46570039	46987717	DYM	404406	0.968224326	457678	1	0
18	47087069	47119272	LIPG	29281	0.909263112	72203	1	0
18	47349183	47721463	MYO5B	361074	0.969899001	412280	1	0
18	47753563	47792892	CCDC11	37639	0.957029164	79329	1	0
18	47793252	47808144	MBD1	14892	1	54892	1	0
18	48405419	48474691	ME2	67555	0.975213651	109272	1	0
18	48494410	48611415	SMAD4	114733	0.980582026	157005	1	0
18	49866542	51057784	DCC	1164744	0.977755989	1231242	1	0
18	52254988	52266724	DYNAP	11736	1	51736	1	0
18	52385091	52562747	RAB27B	175370	0.987132436	217656	1	0
18	52889562	53332018	TCF4	424464	0.95933607	482456	1	0
18	55018044	55038962	ST8SIA3	20766	0.992733531	60918	1	0
18	55215515	55254004	FECH	36148	0.939177427	78489	1	0
18	55313658	55470333	ATP8B1	145308	0.92744854	196675	1	0
18	55711599	56068772	NEDD4L	346312	0.969591766	397173	1	0
18	56338618	56417371	MALT1	77132	0.979416657	118753	1	0
18	56934267	56941318	RAX	6896	0.978017303	47051	1	0
18	56995055	57027194	LMAN1	31572	0.982357883	72139	1	0
18	57098172	57364612	CCBE1	260511	0.977747335	306440	1	0
18	58038564	58040001	MC4R	1437	1	41437	1	0
18	59710800	59854351	PIGN	134689	0.938265843	183551	1	0
18	59992520	60058516	TNFRSF11A	64676	0.979998788	105996	1	0
18	60790579	60987361	BCL2	181159	0.920607576	236782	1	0
18	60994959	61034743	KDSR	38245	0.961316107	79784	1	0
18	61143994	61172318	SERPINB5	27326	0.964764864	68324	1	0
18	61314813	61391127	SERPINB11	75031	0.983187882	116314	1	0
18	67671029	67873181	RTTN	197879	0.97886244	242152	1	0
18	71920530	71959251	CYB5A	37481	0.967976034	78721	1	0
18	72265106	72777627	ZNF407	423022	0.82537496	502521	0.909505702	1
18	72922710	73001905	TSHZ1	77571	0.979493655	119195	1	0
18	74962505	74980858	GALR1	15043	0.819648014	58353	1	0
18	77439801	77514510	CTDP1	51006	0.682728988	114709	1	0
19	571297	583493	BSG	4840	0.396851427	52196	1	0
19	589893	617159	HCN2	12120	0.444509646	67266	1	0
19	617223	633597	POLRMT	14826	0.905459875	56374	1	0
19	676392	683385	FSTL3	6753	0.965679966	46993	1	0
19	851014	856242	ELANE	4319	0.826128539	43802	0.968470859	1
19	859453	863453	CFD	3136	0.784	42574	0.967590909	1
19	917287	921015	KISS1R	3299	0.884924893	43728	1	0
19	1065922	1086627	HMHA1	19167	0.925718426	55767	0.918655794	1
19	1189406	1228428	STK11	31712	0.812669776	79022	1	0
19	1383526	1395583	NDUFS7	11807	0.979265157	52057	1	0
19	1397091	1401569	GAMT	4478	1	44478	1	0
19	1438358	1440583	RPS15	2225	1	42225	1	0
19	1576639	1592882	MBD3	15762	0.970387244	56243	1	0
19	1609291	1652604	TCF3	38774	0.895204673	83313	1	0
19	2100988	2164464	AP3D1	60028	0.945680257	102595	0.991485948	1
19	2164148	2232577	DOT1L	65209	0.952943927	108429	1	0
19	2249308	2252072	AMH	2764	1	42764	1	0
19	2250638	2250717	MIR4321	79	1	40079	1	0
19	2427636	2456994	LMNB2	26223	0.893214797	69358	1	0
19	3094408	3124002	GNA11	28946	0.97810367	69594	1	0
19	3585551	3593539	GIPC3	6324	0.791687531	47988	1	0
19	3594504	3606838	TBXA2R	10923	0.885600778	52334	1	0
19	3630181	3700477	PIP5K1C	66371	0.944164675	110296	1	0
19	3769087	3772233	RAX2	3146	1	43146	1	0
19	3879862	3928077	ATCAY	44337	0.919568599	88215	1	0
19	4090319	4124126	MAP2K2	32070	0.948620108	73807	1	0
19	4153598	4173051	CREB3L3	15512	0.79740914	59453	1	0
19	4360367	4400544	SH3GL1	38635	0.961619832	80177	1	0
19	4791728	4795571	FEM1A	3623	0.942753058	43843	1	0
19	4815944	4831716	TICAM1	15298	0.969946741	55772	1	0
19	5674958	5691887	RPL36	16791	0.991848308	56929	1	0
19	5823813	5828335	NRTN	4522	1	44522	1	0
19	5830621	5839742	FUT6	8974	0.983883346	46935	0.955497649	1
19	5842899	5851485	FUT3	6133	0.714302353	46400	0.955007615	1
19	5891287	5904017	NDUFA11	12322	0.967949725	52730	1	0
19	5993175	6199583	RFX2	180774	0.875809077	246408	1	0
19	6212966	6279959	MLLT1	65553	0.978505217	106993	1	0
19	6361463	6368919	CLPP	7144	0.958154506	47456	1	0
19	6375159	6379069	PSPN	3910	1	43910	1	0
19	6663148	6670599	TNFSF14	7451	1	47451	1	0
19	6677715	6730573	C3	45904	0.868439971	92858	1	0
19	6772725	6857377	VAV1	81338	0.960851486	124652	1	0
19	7112266	7294045	INSR	154168	0.848106767	211823	0.834809922	0
19	7587512	7598895	MCOLN1	11280	0.990951419	51383	1	0
19	7598890	7626650	PNPLA6	26335	0.948667147	67760	1	0
19	7694623	7696842	PET100	2198	0.990536278	42219	1	0
19	7701767	7712759	STXBP2	9109	0.828693595	50992	1	0
19	7733930	7735334	RETN	1287	0.916666667	41404	1	0
19	7804879	7812464	CD209	6947	0.915886618	47585	1	0
19	7968728	7979363	MAP2K7	9970	0.937470616	50635	1	0
19	7991603	8008805	TIMM44	17004	0.98848971	57202	1	0
19	8367011	8373240	CD320	0	0	56383	1	1
19	8428173	8439257	ANGPTL4	10866	0.98033201	51084	1	0
19	8585674	8642461	MYO1F	51520	0.907249899	96787	1	0
19	8645126	8675620	ADAMTS10	26090	0.855578147	62072	0.880528839	0
19	8959520	9092018	MUC16	128657	0.971010883	144276	0.836392306	1
19	9945933	9960358	PIN1	14323	0.992928943	54425	1	0
19	9964394	10047228	OLFM2	77222	0.932250042	122834	1	0
19	10123925	10132955	RDH8	8928	0.988704319	49030	1	0
19	10203014	10213472	ANGPTL6	9986	0.954867087	50458	1	0
19	10244021	10341962	DNMT1	93977	0.959526654	137941	1	0
19	10334520	10341948	S1PR2	7205	0.96997846	47428	1	0
19	10381511	10397291	ICAM1	15020	0.951837769	55780	1	0
19	10397643	10399198	ICAM4	1555	1	41555	1	0
19	10461209	10491352	TYK2	13752	0.456225326	70143	1	0
19	10596796	10614417	KEAP1	17040	0.967027978	57621	1	0
19	10713133	10755235	SLC44A2	40561	0.963398413	82102	1	0
19	10828755	10944164	DNM2	109447	0.948340251	155409	1	0
19	11071598	11176071	SMARCA4	99985	0.957041532	144473	1	0
19	11200038	11244492	LDLR	41382	0.930894858	84454	1	0
19	11309971	11373157	DOCK6	59122	0.935681955	103186	1	0
19	11488236	11495018	EPOR	6727	0.991890298	46782	1	0
19	11546109	11561783	PRKCSH	15469	0.986921016	55674	1	0
19	11616731	11639989	ECSIT	22708	0.976352223	63258	1	0
19	11685475	11689823	ACP5	4245	0.976310948	44348	1	0
19	12757325	12777556	MAN2B1	18455	0.912213929	60231	1	0
19	12902310	12904124	JUNB	1814	1	41814	1	0
19	12917394	12924452	RNASEH2A	7058	1	47058	1	0
19	12936292	12946242	RTBDN	9242	0.928844221	49950	1	0
19	12986025	12992282	DNASE2	6154	0.983538437	46257	1	0
19	12995237	12997995	KLF1	2758	1	42758	1	0
19	13001840	13025021	GCDH	22694	0.978991415	63181	1	0
19	13009600	13030090	SYCE2	19788	0.965739385	60490	1	0
19	13049392	13055303	CALR	5564	0.941295889	45911	1	0
19	13106422	13209610	NFIX	101311	0.9818099	143188	1	0
19	13209847	13213975	LYL1	4128	1	44128	1	0
19	13215716	13228381	TRMT1	11658	0.920489538	52665	1	0
19	13317256	13734804	CACNA1A	395801	0.947917365	457548	1	0
19	13947254	13947331	MIR27A	77	1	40077	1	0
19	14017014	14041692	CC2D1A	24079	0.975727369	64678	1	0
19	14202500	14228896	PRKACA	25100	0.950901652	66396	1	0
19	14625582	14640582	DNAJB1	14387	0.959133333	55000	1	0
19	14627897	14676792	TECR	44671	0.913610799	95397	1	0
19	15270444	15311792	NOTCH3	38434	0.929525007	81348	1	0
19	15347647	15443356	BRD4	91695	0.95806037	135709	1	0
19	15619304	15663128	CYP4F22	41410	0.944916028	83824	1	0
19	15751707	15773635	CYP4F3	18808	0.857716162	61928	1	0
